cluster_label,"('nose', 'x')","('nose', 'y')","('nose', 'likelihood')","('H1R', 'x')","('H1R', 'y')","('H1R', 'likelihood')","('H2R', 'x')","('H2R', 'y')","('H2R', 'likelihood')","('H1L', 'x')","('H1L', 'y')","('H1L', 'likelihood')","('H2L', 'x')","('H2L', 'y')","('H2L', 'likelihood')","('B1R', 'x')","('B1R', 'y')","('B1R', 'likelihood')","('B2R', 'x')","('B2R', 'y')","('B2R', 'likelihood')","('B3R', 'x')","('B3R', 'y')","('B3R', 'likelihood')","('B1L', 'x')","('B1L', 'y')","('B1L', 'likelihood')","('B2L', 'x')","('B2L', 'y')","('B2L', 'likelihood')","('B3L', 'x')","('B3L', 'y')","('B3L', 'likelihood')","('tail', 'x')","('tail', 'y')","('tail', 'likelihood')","('S2', 'x')","('S2', 'y')","('S2', 'likelihood')","('S1', 'x')","('S1', 'y')","('S1', 'likelihood')"
1,63.58245743855392,-2.7526206592522002,0.9987137895999568,55.848914722404864,5.255011530205758,0.9972985770442698,45.33963481034384,10.235573872481249,0.9943311196742671,56.05867774887841,-9.138491488919396,0.9949209229780895,44.956138082069934,-15.115435080953164,0.9914276281205734,14.031238820293167,25.026841267500775,0.9980297554837595,-25.363181539101177,48.41447932177252,0.9982655638515359,-61.28775658937964,40.23975334545174,0.9984212765599242,4.5383253947343025,-29.254598258745553,0.9985456814860353,-56.2796685247138,-13.590936792959083,0.9949602366674064,-69.64492525912748,21.00111041682782,0.9982066555778579,-75.82540123061378,36.03435584342126,0.9934629532370237,-37.38959495619972,16.549557676409734,0.9988878788334308,436.5598516180964,322.48886395444964,0.9988854958279298
2,-62.62744460234772,75.52203915570233,0.9996267782675253,-62.71340798042916,58.39288031088339,0.9994392866218412,-58.947923093228724,42.589009362298086,0.9990632703175416,-45.461843232850775,74.42626262355495,0.9989606315219725,-28.405976888295772,66.77253939654376,0.9988407162395684,-44.12666609480575,-3.899965544004698,0.9994958965359507,-18.474722888018636,-73.86335218274915,0.9988660329097027,26.12484060751426,-95.42400746732145,0.9962273449511141,11.308416211927263,45.41814546327333,0.9974029350119669,78.08391096785263,-40.000962025410416,0.9978149964197262,63.46048942772118,-82.01432903392895,0.9993288690173948,50.02081340068096,-113.25482517964132,0.9967844063365782,32.404655662742826,-46.31527142911344,0.9995687237462482,373.73296830460833,279.3417975966995,0.9978316430304501
5,-39.37499291297949,69.73673208516921,0.9993844402344871,-42.55062533554872,58.422614147312835,0.9996866733541986,-43.17343631400881,45.188485529750444,0.9993575980877989,-25.14267083479895,66.6634368173319,0.9991917785310067,-11.291922329726379,58.52374245883164,0.9985240423848843,-42.23378048575886,4.957142255882517,0.9983707301989551,-45.98808187331068,-58.07030186946923,0.9953569860254984,-20.89467147176299,-97.69455765999889,0.9966273081811119,17.779705608060578,30.3356971921514,0.9936083103243208,49.679231616558056,-72.95227947506294,0.9898232679231472,18.747977885024806,-103.52918753239781,0.9981947676830382,-3.331804537660134,-123.38752891215103,0.9958965080609253,10.084487987355601,-55.912823283841824,0.9976601120419977,464.204769478025,315.0496988160915,0.9954131813410899
6,22.12855277077674,-24.482790323760458,0.9938669194435251,24.463237842117024,-18.705674525428133,0.9960043364181398,23.615389675234873,-13.677143506253447,0.9955535491095289,18.573012208869123,-22.286665317096315,0.9948243205989663,11.257706303571023,-21.371030544180964,0.9933604483988865,15.17521092404203,4.85396392511013,0.9980213432823819,10.937640508324733,28.937252098405864,0.9966916110314114,-6.011295401974753,41.00591216566726,0.9974894129923098,-10.644893377599582,-17.971731320233417,0.996887173161685,-28.306019564865288,13.635311445372379,0.9925666074546695,-20.133507356648312,38.855931955034606,0.997843058871204,-12.13900841318791,45.86986057824333,0.9969678946841741,-9.546468415151471,20.880640303179614,0.9990239815262697,360.58486003236555,310.08231050103194,0.9977701030465339
7,-18.693703978880308,-60.508867457397,0.9964722586156133,-6.240177011131343,-54.844650770488535,0.9958186898016392,4.091507646374238,-47.65837394504021,0.9949813873546763,-20.703340611660987,-49.42792137165117,0.996286692326529,-24.482322253081435,-39.001996243507946,0.9982178666836636,23.72988623903509,-18.275898266555675,0.9967739307193231,23.75058549388608,47.714709461183475,0.9988808809665212,-3.4601589575746017,69.82168537034725,0.9989301181377325,-32.10477828023428,-9.912591958105715,0.9992802541955073,-41.22943054046248,28.796380083662527,0.9987777443159194,-26.21750237409931,64.30721539184265,0.9989963359103764,-15.787844167914907,79.18839175958084,0.9971548671411691,-5.786745343889512,37.70428474445391,0.9983143495736564,416.2283496522067,308.76123251472796,0.9985466911679223
11,2.0763129333371775,-11.612846196790338,0.9890558053179817,4.701123861091442,-10.191970644074889,0.992189935717709,5.92698169094482,-8.571149726991985,0.9920308356858076,2.413447642277797,-8.670773634842604,0.9922195117609564,0.5017023028278536,-7.7767718289874495,0.9926033469178769,4.380971065606702,0.008475736785079976,0.9975152569244446,1.1917640390804007,12.316348431309468,0.996293057006634,-5.0947104957098865,16.308751185896924,0.9952149874930954,-7.569078682396418,-4.976731115834535,0.9970781971869304,-12.661290528089598,3.5684087252179846,0.9943984853760045,-9.295691433846343,14.861813912323681,0.9944389487356858,-6.657337351874761,16.201984288978963,0.991762650595663,-3.66373221403227,8.577868117819978,0.9981957539278717,412.08377345564895,314.88971826743693,0.9975998813168823
12,-44.599265214335716,-47.96407698620261,0.9691944437564453,-31.632770075274347,-46.69328141901534,0.9907209414967223,-19.967229942365883,-43.03436605640919,0.9863142732939968,-41.97319709910134,-37.31109715610571,0.989438432834052,-41.56144352730988,-26.38746540532636,0.9955377985287264,5.48412433249413,-24.686185450912213,0.9958207876006991,49.014483854260746,4.509857177734374,0.9949583921129304,58.11112702650832,37.26155822401102,0.9955623773481116,-29.416007775102738,2.48947553689769,0.9918119207972047,12.57235947096279,55.76311373848446,0.9963264082897605,44.21272286652141,53.64846929649397,0.9902935970380816,62.09358215332031,51.10867252239602,0.9966498713272844,29.369523594145146,25.877425971058756,0.9964669553530698,367.5809527270367,282.0257122061845,0.9957944964397849
15,23.61132420131138,-5.410657508032663,0.9941726656187149,22.368851289295016,-2.3029992466881146,0.9965482169673556,19.753606523786267,-0.8081646601359045,0.984186259337834,22.120544506254646,-3.9520113717941987,0.9923770944277446,19.17752271379743,-5.7342403616224,0.99361378295081,5.783127993629089,10.207139405750093,0.9980606388478052,-17.78436722528367,9.573677498953689,0.9974698129154387,-26.591545250302268,0.5044107346307701,0.9976374975272587,3.9283974783761124,-12.310854503086633,0.9991031337352027,-12.83543483189174,-15.741109502883184,0.9956471641858419,-23.90890139625186,-8.03231222970145,0.9975859684603555,-28.626366896856396,-6.821032787504647,0.9940064112345378,-13.989001900809154,-0.4120258149646572,0.9993677408922286,423.93427196684337,331.20804508754185,0.9983842906497774
16,61.56868764798935,5.232245636312929,0.992338434065858,54.65151549038822,9.054341326021163,0.9943519214244738,45.279323943673745,12.041560865428345,0.9825701954430097,57.16214814904618,0.23282716698842146,0.9957096527700555,48.422601569188785,-7.040258335740599,0.9945787477166685,15.117936852860124,20.6381484776327,0.9974531429271175,-50.42818315061804,31.634335348050882,0.9957350798665661,-73.40103964609641,16.37242513160183,0.9970669313652875,12.06411973091021,-19.197322427409972,0.9977986179802516,-52.289322317463075,-24.76179723870265,0.9907578617742617,-71.80754402892231,-4.3558356925232795,0.9969031120816322,-82.65273807473379,6.81593866217626,0.9972142160755314,-43.37819410350224,5.1600072155260035,0.9948495781584962,511.26451946937874,332.1160611714402,0.9966452627965848
17,-1.5863282999415331,33.06163624846505,0.9862815319479398,-4.996260624782296,27.983874524474906,0.9882640796861831,-6.900084023769244,21.999198680723804,0.9826004884172144,4.093661589733859,30.251181789770754,0.994766097159902,7.323823317347563,23.84896352893481,0.9936990922676783,-13.291126810061705,5.603054346299223,0.9967311181586765,-5.874065229087876,-29.760827665875677,0.9982204296786314,6.3915735718550994,-38.39512239039071,0.9981532336040667,9.204698242705845,8.203720967481091,0.9986888541031289,20.083346194775498,-16.952059201121074,0.9966169724798506,18.315681052562287,-34.672489935678534,0.9978880673457103,14.546195676119215,-44.473226591786506,0.9969250831254728,8.343524843770737,-21.150123871562336,0.9986469706405753,418.2152430054488,342.91450356323503,0.9976871626139193
