cluster_label,"('nose', 'x')","('nose', 'y')","('nose', 'likelihood')","('H1R', 'x')","('H1R', 'y')","('H1R', 'likelihood')","('H2R', 'x')","('H2R', 'y')","('H2R', 'likelihood')","('H1L', 'x')","('H1L', 'y')","('H1L', 'likelihood')","('H2L', 'x')","('H2L', 'y')","('H2L', 'likelihood')","('B1R', 'x')","('B1R', 'y')","('B1R', 'likelihood')","('B2R', 'x')","('B2R', 'y')","('B2R', 'likelihood')","('B3R', 'x')","('B3R', 'y')","('B3R', 'likelihood')","('B1L', 'x')","('B1L', 'y')","('B1L', 'likelihood')","('B2L', 'x')","('B2L', 'y')","('B2L', 'likelihood')","('B3L', 'x')","('B3L', 'y')","('B3L', 'likelihood')","('tail', 'x')","('tail', 'y')","('tail', 'likelihood')","('S2', 'x')","('S2', 'y')","('S2', 'likelihood')","('S1', 'x')","('S1', 'y')","('S1', 'likelihood')"
4,59.16875312089149,65.24829007738231,0.99942791076154,50.81634659751719,62.75256979735538,0.9998225037334034,39.31111545007205,58.74469152160447,0.9993975376619876,60.20080734302311,49.97602775104609,0.9989499472877355,58.62876501978408,29.85614690194238,0.9980878625487046,-9.000828023867314,46.55268331484501,0.9993546470083465,-77.22052229106619,19.46916524646351,0.9997167114686811,-98.31786516800668,-45.133329521105125,0.9992011476874737,39.2377059590855,-21.252250819530303,0.999542324674168,-30.400070733622826,-79.60124739859869,0.9988770297815884,-78.9975814078618,-68.41374075682803,0.9995685460883823,-103.76089121994463,-70.71813164868401,0.9996748952418083,-48.43921056457322,-29.33340370153532,0.9975214596705143,510.3050766238117,171.91817096599098,0.9941731598770734
7,-84.62678121532915,-36.01507710564066,0.9992648128574416,-67.49259623691175,-41.245065136068675,0.9994216993362945,-49.70804284451276,-44.50864286253438,0.9995951227535157,-76.35054720365085,-22.915190454065446,0.9993528714899481,-66.5186199662248,-11.473768787271172,0.9995253763255283,-7.935866271250348,-43.45805367915588,0.9988908150492335,86.16653243747689,12.017380031608266,0.9989422353414389,91.54408679488141,70.35707020054203,0.9987354647125718,-41.92065777298967,20.43091520049868,0.9991004073760918,8.751940213716946,82.2417009793795,0.999456685852017,63.94669572277181,91.86937894200432,0.9987131328977776,95.60519020938308,96.31298494056837,0.9989285225698934,46.44870302098742,42.0298234386557,0.9990292535378382,442.38138702212,148.11094999595505,0.999326261719303
14,50.820579737613066,76.78847328587582,0.9962650639759867,39.00038127698396,70.69236882259972,0.9922940432084234,26.610303794459288,60.702127669484994,0.9926262138705505,55.632364084344154,59.247862894158615,0.991097052693367,56.04789020739103,38.293596697355575,0.9938782328367233,-14.928651058799343,46.34757271214535,0.9983912900247072,-72.82847122995477,15.90127023797286,0.9971243677013799,-93.25524907162315,-36.53955800909745,0.9988528036443811,37.7698082211143,-19.32428645083779,0.9962957787513733,-31.634226909436677,-73.105751816599,0.9916599806986357,-71.94826929995888,-59.34401903252853,0.9971903883469733,-98.24253098337275,-60.808621223851254,0.9963799698729264,-44.70561732241982,-26.9245289531507,0.9960160205552453,481.9872613204153,170.24840955232318,0.9978763878972907
24,66.76234555143847,43.12952625097605,0.9913617571194967,56.76724256040677,44.384615495738096,0.9898421789523418,44.67897609919938,42.974720399590986,0.9902945694038133,66.2628437476822,28.408069565326354,0.9905850715023555,58.90821490710294,12.58537696484272,0.9906554132825715,-6.599444296792589,41.56187572157333,0.9850582531987363,-69.56751412178393,10.641625348022718,0.9946030071516078,-86.10249215942898,-39.04888724878367,0.9951239152799679,29.280945918731042,-26.469089910450865,0.9958078653752049,-30.80630950283903,-68.98213246100059,0.9869176548618808,-66.22029912119676,-59.88827695323445,0.9940278814311772,-89.55694061794361,-61.18828810921198,0.9856051192756443,-44.14968237897012,-27.57023875321014,0.9964942030514343,485.48521819295763,190.93416232097,0.9916359156621659
31,-106.6375396357857,-9.06024027835985,0.999602206081514,-88.70625163089892,-23.590116246026536,0.9989038326962274,-66.81137789212741,-33.31820864040359,0.9994975357403156,-90.2557984633967,1.9395684616768407,0.9993689774501662,-70.02655758259267,7.942880421997565,0.9994492890381137,-16.04519381503827,-44.205460984697226,0.9992735883002339,84.3461096141985,9.34110399006832,0.9996966724453668,87.015025273991,69.09281445707867,0.9995014698881852,-32.71368828283148,33.751030987573536,0.9993974701595693,2.8035893613992946,80.49705066758129,0.9955592621193241,59.46789637268313,90.77398199784129,0.99768409024366,90.88111253499018,94.61949102116017,0.999319216017781,44.79700732520718,40.25518539366934,0.9995391863560387,454.7445846742947,139.65938274676984,0.9993675047086801
39,-25.74266018148241,28.774434670389702,0.9982544693200948,-24.877867799897434,22.03171089641209,0.9982836373025479,-22.667499307813596,15.40215659541125,0.9976623294739749,-19.700122769318483,28.033609102558163,0.9977475900889775,-14.11689101917118,24.68147631597253,0.997747992337083,-17.53598721466917,-3.8252879307922685,0.9968884810389087,13.749043981456223,-49.62864416538004,0.9968253870250127,40.5992215971707,-43.659287053113545,0.992528916404234,-1.7432124814507652,20.11516157608459,0.9986134457854585,33.13135669218096,-2.3009429164438955,0.9942437710042772,49.883910877078605,-25.232523443978593,0.9978500085170042,55.423365843362646,-38.63672450401263,0.9846879836567287,26.107295457211293,-22.238301793956225,0.99870440413832,384.7867824618377,239.49686205986492,0.9957716917858443
40,-54.83161100061929,47.2445516074576,0.9984941078395378,-52.62732134563167,34.571951740544016,0.9987086075108226,-46.42032254847086,23.17923241592035,0.9985382312681617,-42.91746654975705,46.78117218017578,0.9972167692533354,-30.59050992640054,41.93069569657489,0.998095138770778,-29.622153454292114,-7.742401234696551,0.9972433029151544,25.32371833615187,-62.700392578869334,0.9976004298140363,64.82053795791253,-52.19388680806974,0.995379996590498,0.1006433254334983,32.47894581120189,0.9984645709758851,48.24054945038586,8.102061164669873,0.9904125882358086,74.71863053484661,-24.08971739978325,0.9976317170189648,87.52508165312976,-44.9139761948004,0.9725114120215904,39.52976424054402,-26.67784077714129,0.997252097071671,383.1746049834461,218.327820308034,0.9936683852498124
49,-49.130661999737775,82.31623840332031,0.9982418048161047,-50.211749465377245,65.656984117296,0.9980949122044775,-46.89987274452492,52.03355379457827,0.9981829835860817,-32.99363312897859,78.81710900200738,0.9941349545562709,-18.326536461159034,66.65807497942889,0.9952182678712739,-38.9640744527181,9.965677190709997,0.9986839846328452,-34.73768361409505,-67.80217177779588,0.995141586219823,-13.620147705078121,-105.78481151439527,0.9932066792691195,15.542264090643993,36.912724883468066,0.9924186103873782,49.03293327048973,-81.69699587645354,0.966251065471658,23.170215889259627,-111.32274278004964,0.9914740594448866,1.1402747542769882,-127.43136201081452,0.969128787793495,13.61093775431316,-62.22445389076516,0.9943448236143148,427.76519846033165,354.6952117637352,0.9903265836614149
56,-49.329414216598664,56.603807128301945,0.9980874232726522,-49.56891360141263,44.36553275231088,0.9989329263715461,-45.653818338224205,33.907798238319934,0.9986515717931314,-37.66434916883412,56.118427087764935,0.9978513806173117,-27.655604145314435,50.497414881640154,0.9985872161860513,-31.055218082843435,-2.8053899330667913,0.9959568611466059,34.61068612278098,-84.03739766791315,0.9946322594538773,73.99228660659035,-84.99275800497225,0.9952677756843,1.9721787707640464,37.31776979654142,0.9973914458019899,75.58198675778834,-16.11940077979966,0.9756143006062744,93.649825823189,-58.55011598190459,0.9937486492171146,95.30391912177059,-80.62660893355266,0.9847553673357067,52.478809318920185,-44.12631316232209,0.9990417989763883,324.3824056493174,336.1286127826955,0.9913106513495492
57,62.61956915334493,-59.34875533560745,0.9929719111498665,63.10827348212234,-47.17537387879957,0.992427819040643,58.12626930044479,-36.234425192119694,0.9927049706212613,50.753849125709856,-58.035973901508235,0.993149876218884,36.69073069596491,-54.09767163701418,0.9968073220313096,38.789268301314664,2.367192084047974,0.9954994363444192,-12.743829294413073,82.85271114060859,0.9932941270976507,-51.72005558815323,95.19733525123917,0.9983298530598649,-9.428039679006366,-36.825160819943214,0.9938798767177999,-76.61433602982208,29.574954954515984,0.9991282710508138,-77.33330702581326,76.60932383817784,0.9987491158878102,-70.08727302871833,98.48125813588375,0.9952874236247119,-41.099305866145286,48.66762504257074,0.9987049623697746,460.7983375356979,155.7929822136374,0.9988508284592829
