cluster_label,"('nose', 'x')","('nose', 'y')","('nose', 'likelihood')","('H1R', 'x')","('H1R', 'y')","('H1R', 'likelihood')","('H2R', 'x')","('H2R', 'y')","('H2R', 'likelihood')","('H1L', 'x')","('H1L', 'y')","('H1L', 'likelihood')","('H2L', 'x')","('H2L', 'y')","('H2L', 'likelihood')","('B1R', 'x')","('B1R', 'y')","('B1R', 'likelihood')","('B2R', 'x')","('B2R', 'y')","('B2R', 'likelihood')","('B3R', 'x')","('B3R', 'y')","('B3R', 'likelihood')","('B1L', 'x')","('B1L', 'y')","('B1L', 'likelihood')","('B2L', 'x')","('B2L', 'y')","('B2L', 'likelihood')","('B3L', 'x')","('B3L', 'y')","('B3L', 'likelihood')","('tail', 'x')","('tail', 'y')","('tail', 'likelihood')","('S2', 'x')","('S2', 'y')","('S2', 'likelihood')","('S1', 'x')","('S1', 'y')","('S1', 'likelihood')"
0,-54.91616841154952,62.139041295729584,0.9476753844023449,-63.55619504760064,51.0418154703657,0.947487930078964,-63.19734884605832,37.91541389835864,0.957643595109424,-41.118841852062,61.58496057589616,0.9643636386320562,-24.40641671052936,53.101989339847464,0.9738249106320671,-44.96494107946727,-6.971806414019931,0.9533803740602408,39.53935528303741,-54.735188117565784,0.9036516471171393,94.94579544647735,-47.60087311567794,0.9652479353740663,13.550978355340751,39.920020994629475,0.9908977595946467,78.99753717318691,14.564161422309851,0.9736795829464079,105.3876922974606,-21.06909417185329,0.9842170378560556,119.95277284250544,-41.05055964934749,0.9540867323307631,61.87690911200955,-20.9045006767081,0.9970358833714212,361.79872739824236,290.0385816160038,0.9842708520264288
4,11.239431885167175,-10.024590528387773,0.9580631607457211,15.10857704564145,-7.535165431373998,0.9786648864495127,14.574913374248304,-5.799521215338458,0.9788397046139365,11.649404234635204,-8.218926229978864,0.9794822359085082,7.593377257899236,-8.144084488718134,0.9866490005192003,12.51394556145919,0.25540288824784085,0.9777643971066726,9.141882035104851,12.431838001451997,0.9497463875067862,-3.1036833150763266,16.346620753940783,0.9534800466738249,-2.759385259527911,-4.878532722874692,0.9915402672165319,-16.42848686519422,10.408154826917148,0.9403365029786762,-14.513398521824888,18.307791234066613,0.9595352964024795,-10.385090198516846,18.75231365003084,0.9457252002389808,-12.526222132632608,23.37501673648232,0.9790118923940156,383.72664306640627,274.36709938450866,0.9812688917235324
5,-57.845769378500925,-69.59984435665775,0.9887102432024311,-37.61568993581852,-66.34091147234741,0.9946791008114815,-18.630969249026876,-61.20953665988546,0.9961310083597479,-61.05184658480362,-54.09952608296569,0.9973671347112723,-62.15564921204473,-39.79603575316953,0.9988690015505737,29.937089006665726,-36.91974285286917,0.9958878500570714,82.54488101475675,45.98303824411312,0.9630387889772234,47.223066235931825,85.6785924938363,0.9686502347844588,-55.219787906593,-4.233441930421641,0.9945079243518937,-33.65976924627599,60.32436881266849,0.9748601462219803,-5.618915962501309,91.16650726425816,0.982889407065133,17.936445346180825,103.24729825409366,0.966057859675985,26.122548761502117,48.58241478825959,0.9874997093853816,301.3036311512262,294.2304339610355,0.9987611002485517
6,33.444427616688436,83.57086042014276,0.9849783765018315,20.134941691193134,76.73376851582397,0.99241668644531,11.539764193540123,65.8855311251477,0.9929359467977977,44.831556393955296,76.29648166993705,0.9884139874857434,54.848901385101826,59.444008063216245,0.979239470392301,-27.748536336487824,35.97567477147224,0.9642446348186355,-74.14434234872047,10.889947543486707,0.9265638446610277,-94.70797150701449,-33.809807391456474,0.9313888162868458,59.26565865785378,9.587654956796554,0.9805016161987136,-26.386701215037984,-59.04891417698307,0.8804783749481591,-84.5440667755696,-46.755738885363165,0.9467220912322155,-105.72305180157088,-49.037736186665065,0.9424127658098442,-80.85510860885704,21.08472885216139,0.9405184022629458,460.16857846929224,236.96172847010155,0.9519672155050941
8,-66.78151633181014,-69.38307296370601,0.9655550513584334,-46.21889400052595,-65.26374778876435,0.9878698106821593,-28.46458423030269,-58.20026773590226,0.997803998960031,-71.69645410615044,-53.23191486822592,0.9943734229550706,-73.36264650026958,-36.653212916743655,0.9966451121611638,13.58117761697855,-38.25975034902762,0.9985838611652186,94.23845897708927,-21.364930024018165,0.9900832704461373,134.65131799165192,21.08863308193448,0.9930153946887266,-56.97465104670138,5.1236087867805535,0.9892072144660864,64.63937620214514,65.522888303877,0.9813806617313677,117.22008031552976,52.151040240451024,0.9927009260869241,151.02222818941684,41.29695402609335,0.9868194946834633,74.78643874434738,25.42883706307626,0.996004825239783,329.14675286439086,297.2409437196749,0.9933819260683145
11,118.278566276818,-26.57045156913891,0.9902638084532922,116.33968789953934,-9.67658139948259,0.9958787134342026,99.28770642531545,1.6363177717777724,0.9878421974809546,107.22925575992517,-31.6051924521463,0.9950600527880484,86.53033883948075,-33.07656217876234,0.9979079255932256,34.95401865975899,33.60597369545385,0.9678186541586592,-97.48906190771804,20.989802912661904,0.9411353008788929,-136.09533090758742,-17.540849317584122,0.9392204184019775,31.396328859161912,-38.92970861468399,0.9941674183335221,-60.304981148033804,-55.80145146553976,0.9346606395485109,-122.22734572803763,-36.875083789490816,0.9542999413975498,-147.22469300449941,-35.59672369036758,0.9556715975989375,-110.5389460346155,2.5120073954264313,0.9446029812097549,502.5610975800899,272.2023492110403,0.9427501581478537
12,83.83713726467556,32.58335787455241,0.9841467382179366,74.06366178724501,35.05947443644206,0.9920174962944455,76.85274395412868,38.17802573310004,0.9846579344736205,109.19902725219727,18.06959114074707,0.9959728572103712,100.5264781528049,6.27023018731011,0.9926581616202991,21.66458299424913,41.29417504204644,0.9612441352672048,-86.71301803588867,11.365927039252385,0.9281647061308225,-116.9816074795193,-31.148510784573027,0.9195537762509451,57.285036129421655,-23.330104531182183,0.9919146587451299,-45.08837242126465,-61.51966404914856,0.9090144096149338,-117.51193829642402,-46.76677157084147,0.8907706858383284,-143.9857865333557,-45.50327593485515,0.8813906028866768,-104.35295032925076,0.5749159071180547,0.9526895973417494,531.0560676574707,272.5810156080458,0.9626342203882006
16,16.628938509449018,-95.38589201670258,0.9759803604861917,27.395265274396223,-79.9504754488871,0.9948556434073949,33.21673367992383,-66.2192570150715,0.9970327517757677,-1.8817035553117942,-84.90053778043077,0.9910828912094848,-22.038918447276778,-70.02985160862474,0.9968889731250398,51.09538979726294,-23.872290868193048,0.9997887445367091,88.60053730446454,42.0829544415757,0.9968113823024105,67.21856626745772,92.56958216837008,0.9992975083660317,-47.52232089107984,-25.063882522931383,0.9912547991700369,-25.52671127667711,75.10602510356468,0.97867147563255,18.632295965604037,103.4292190064034,0.9977384152477735,49.453841187638226,112.64066401790811,0.997651084100819,28.848097152361582,56.02739203466128,0.9969858412873255,257.616622367406,247.41326723142302,0.998801360663758
17,130.68312285015276,-2.992582836801922,0.993133899186227,117.33620719208805,6.125207916019473,0.9961245199200988,97.22146165902846,12.22001442696479,0.98845753707285,119.1246358716269,-14.089482477643669,0.9927728697070926,99.1975494945456,-22.115739699736665,0.9945659039840298,38.80016413010325,31.600329962302386,0.9911576188768302,-43.93754733829048,63.91062959285546,0.9871863061831067,-109.85288560922378,60.46374539753271,0.989965400436106,25.624757781742126,-42.14197145296833,0.9873156021899125,-103.15054569344508,-15.538598778992501,0.9580525377291081,-131.6558892157447,25.914336737685318,0.9918330600411873,-142.038395338484,51.77608520027222,0.9931687285580973,-65.43366059230695,25.111094577418854,0.9840934661429698,402.71166711842295,267.2277325807907,0.945771626756573
18,51.55067507310975,-73.84228507433403,0.9831841285685734,60.72147067244187,-60.02631570978147,0.9886220648857827,63.206516976382375,-47.43092570727384,0.9937974014075281,35.443282970683704,-66.63833592985681,0.9904930712840441,18.938268375224276,-58.892806020395234,0.9921629830898471,58.547238699997536,2.0643865299052404,0.9914055810483412,-22.399895059264807,70.04653464346639,0.9718188292079118,-90.41971513634348,66.95504734529078,0.9863453683650515,-22.109856189914034,-36.66595742154941,0.9963889812905793,-92.05997633287316,-7.549498257973312,0.9519745608889388,-112.7731577785278,31.504743220793188,0.9705862031060576,-122.67466048780445,55.35938505755626,0.9799074543535602,-50.632295260162074,38.15078692582805,0.9848988519654783,410.22908069686474,272.16795775429034,0.9875199111417663
