cluster_label,"('nose', 'x')","('nose', 'y')","('nose', 'likelihood')","('H1R', 'x')","('H1R', 'y')","('H1R', 'likelihood')","('H2R', 'x')","('H2R', 'y')","('H2R', 'likelihood')","('H1L', 'x')","('H1L', 'y')","('H1L', 'likelihood')","('H2L', 'x')","('H2L', 'y')","('H2L', 'likelihood')","('B1R', 'x')","('B1R', 'y')","('B1R', 'likelihood')","('B2R', 'x')","('B2R', 'y')","('B2R', 'likelihood')","('B3R', 'x')","('B3R', 'y')","('B3R', 'likelihood')","('B1L', 'x')","('B1L', 'y')","('B1L', 'likelihood')","('B2L', 'x')","('B2L', 'y')","('B2L', 'likelihood')","('B3L', 'x')","('B3L', 'y')","('B3L', 'likelihood')","('tail', 'x')","('tail', 'y')","('tail', 'likelihood')","('S2', 'x')","('S2', 'y')","('S2', 'likelihood')","('S1', 'x')","('S1', 'y')","('S1', 'likelihood')"
1,-99.45502290271577,75.28471047537667,0.9851118127504984,-94.80870056152344,51.52298518589565,0.9861303766568502,-85.88460395449684,26.89970470610119,0.9898890398797535,-70.67356363932292,69.24323962983632,0.9779362919784728,-41.11670757475353,54.345147995721724,0.9490887863295419,-50.31671941848028,-23.98858133951823,0.9837418702386674,23.490938822428383,-52.819049471900584,0.9470214886324746,78.82975296747117,-37.80327933175223,0.9955060283342997,17.185183207194004,45.45947556268601,0.9895445569640114,61.20019785563151,30.464060828799294,0.9745156545014608,92.77794429234095,-12.157707940964471,0.9911949591977256,94.88729894728888,-29.427079155331572,0.9858810969051861,49.35744040352957,-9.815738859630768,0.9988206284386771,571.7386383783249,392.3038904099237,0.9989063988129298
2,71.35831553523347,3.6990351149983813,0.9365745938537949,66.20425781703548,10.714192132866117,0.9521693257552505,56.13325526675152,13.811250565262922,0.9568344569343075,70.06126457599002,-2.4620671296962175,0.9570763090656009,58.094477641697864,-9.304328215919098,0.9740864451125267,22.090285763771664,22.531505770171357,0.9472434589341232,-34.500692909750725,32.91206568671378,0.9589405181626331,-69.88201043993777,18.646606789605457,0.9677818022197145,20.59154527326331,-23.31813593702812,0.978443524368223,-62.26722906227722,-18.82614670812936,0.9422448404785644,-77.77216588772016,-3.6229822861566054,0.9722477932274677,-85.43395860887931,6.39939121381136,0.9647278778192939,-65.22077607389454,18.200221837653572,0.976688918037348,503.5431353998109,252.6228160871033,0.9648911537296085
3,-34.17732595611405,-78.36654330085922,0.6967722573778131,-14.337540343567566,-71.85988632925265,0.8237501900274675,5.474961333222442,-60.440261584061844,0.9186449407876193,-55.578326592078575,-69.19734137136858,0.8966969297482417,-64.52008343790914,-45.611601902888374,0.9608831536638868,42.921863513988455,-28.144246321458084,0.998428123992878,71.7116461952964,30.35098342057113,0.9978497120050284,53.624014466673465,69.78820448655348,0.9971641970204783,-53.586581764640385,-3.421418452000883,0.9777848720550537,-25.062196081811255,60.86353100787152,0.9971329085119478,11.596869248610277,81.68657583718772,0.9919522967967358,38.134781806023554,85.6932633787721,0.9916960773887215,22.168611379770127,43.29477305988689,0.9991138413712218,187.328975048694,101.22727790245644,0.9989385028461834
5,-76.98495659549951,39.043850494822266,0.9593345425138531,-76.50251403516927,27.8349937270105,0.9571397612152445,-67.00486598024426,17.791045334737305,0.9720077510450927,-62.08122281049579,41.765944085610464,0.9704175909280297,-45.19690203906545,37.70264383388957,0.9819784860615759,-36.36516939466388,-11.39719141417106,0.9616536641984399,50.43391220430493,-40.995733441481406,0.9583324066829874,98.96746216741366,-23.483997229838995,0.9866401835586464,-5.654730553118519,32.67766689246809,0.9889476752017345,63.000864270707254,22.04771615993569,0.9798804125195778,97.29665560501682,0.35785873842910915,0.9911373513085502,117.47529490277081,-12.220921905947403,0.9696294394897024,59.66214376100352,-7.964280610113317,0.9954772736704806,320.9928535139057,239.24035562403964,0.9879344515877231
7,-11.604480158471942,-65.71377262931026,0.958790973279278,-2.5885130500313007,-57.62711089804431,0.9748467846916665,6.22137809100019,-46.740545978474074,0.9845084989025851,-26.036267210914747,-54.13497143248166,0.9730749107353033,-37.94824631448357,-43.10005647829858,0.9778085412922074,29.491970095886693,-22.595111654747644,0.9893219544920573,74.50766151197611,9.766531634390805,0.9889269099577849,82.66242518292867,48.97407254524135,0.9918537437540458,-44.277139682913905,-5.377844772050602,0.9888654281045087,3.688521334746623,62.4746427800253,0.9862561141063344,50.93210838783898,69.22015045992373,0.9880846396876822,84.407745846573,66.82075191084624,0.9849222435683987,29.80299159801877,45.24097627596531,0.992831813523391,391.94951139108963,200.980285783859,0.9946166993088326
8,-25.892301523186863,89.8091117365732,0.9802329749888794,-39.6414429117065,76.59356527002139,0.9789775760681457,-50.29369835436571,62.425584278179215,0.9871596334778311,-8.050882607811756,80.85980990449738,0.9842815373107054,8.63205008271076,62.906785392036,0.9831868543824316,-54.74731091401423,12.189944771306141,0.9802465506832863,0.1639290291093605,-61.12278112259201,0.8182839584667873,73.05351315342428,-63.13633585882731,0.9956260708801646,34.98113723580828,36.783805644104234,0.9724397266092409,81.0670574463819,2.44984627495247,0.9872526685094652,93.11822625802044,-39.728057919346334,0.9965101568871124,98.4176955422521,-60.075375110930814,0.9762093025921869,43.87138134626381,-28.203947495145037,0.9971256784159874,421.2487884637521,266.74920642693235,0.9960969160718156
9,-116.03694934844971,-16.15024375915528,0.9438511736690998,-97.20147562026978,-28.185127925872802,0.9606782544404269,-71.1187460899353,-32.21311731338501,0.9815735168755054,-107.21418972015381,-1.5309926986694364,0.9550982005894184,-86.50944166183471,10.752303886413575,0.961531226336956,-10.253745746612553,-38.31575603485108,0.9964128188788891,68.94828414916991,-40.907635116577154,0.9971289485692978,120.02969207763672,-0.5397464752197308,0.9991648726165294,-30.19926538467407,33.064937591552734,0.9978901393711567,50.94348220825194,50.97450504302979,0.9960846677422523,103.18866558074951,34.038289070129395,0.9956317864358425,133.87294731140136,23.413560867309567,0.9989012911915779,69.7374584197998,7.06760120391845,0.9995451875030994,491.92246475219724,300.91739139556887,0.9988406755030155
11,-104.739060345818,49.21869061039944,0.9991919515179652,-105.12263069900811,25.53855297612209,0.998057716033038,-88.86886925790824,7.880671183268234,0.9990199108918508,-79.25606312471277,50.22123134837432,0.9941430267165688,-51.44192923751531,44.41908159442977,0.9987123176163318,-41.0149631874234,-31.759128346162683,0.9990323326166939,51.01722418093214,-50.46569794299555,0.9983494340204725,107.33699933220359,-13.628805123123476,0.9984804105524924,-2.6359827378216916,46.14754156972849,0.999508292651644,50.87357016170726,51.478227652755436,0.999449668561711,101.21092044605928,25.739011278339465,0.9997387680352903,123.5902988209444,10.388884750067023,0.9993734634390065,64.78435142367493,0.9247237560795856,0.9998968354627198,524.6359094357958,244.26771141501035,0.9998103456169951
12,-104.43666523502719,-35.20114971305918,0.7838035155825901,-86.60945955619285,-43.252279721097466,0.9040136625689845,-63.954657260174024,-42.48882296338059,0.9396056837749921,-101.33028549203125,-20.263604133359852,0.9313187342360273,-88.68101121753043,-6.625670472597748,0.9539852230230235,-6.025486888973396,-32.560615979032036,0.9895853419457713,68.04134101691884,-24.16874624507219,0.9748125175177227,107.1650635328161,4.290715863627769,0.983436805586661,-34.891812197074366,26.621543497533843,0.9865944174028212,51.3148437359366,47.23388974238101,0.9916476310672848,95.92594589725617,33.34359917003438,0.9894768815436121,120.93473267445367,20.909076532460574,0.9667138289746051,61.432712115450386,11.471631450037801,0.9989186585773521,248.62191371654035,210.4180150185862,0.9948689868922607
13,-117.81993761158952,19.157420426185688,0.982343526741471,-105.65444662691367,6.825990341648914,0.9781239552931352,-84.65829608030994,-2.801315554223879,0.9769735584355363,-100.33115395439995,29.204902725990376,0.979281274236814,-75.80061437433416,34.7755293412642,0.9695767635046834,-33.79194093954683,-28.148081523240215,0.988688055252788,27.850289762863007,-56.371207697704584,0.8800639396364038,75.62875008631234,-48.516404169256035,0.9534320812032681,-13.01121984924933,42.89851567432134,0.9954791447128912,70.60012499876697,18.53453782206834,0.9924002273516221,93.51834556502526,-23.008771830857402,0.9749884286312142,89.34311337471009,-44.92700881187362,0.9292049213491305,55.5173004458649,-14.238714198873499,0.9991512469571047,526.3475104746192,322.74382148511484,0.9916344866608129
