cluster_label,"('nose', 'x')","('nose', 'y')","('nose', 'likelihood')","('H1R', 'x')","('H1R', 'y')","('H1R', 'likelihood')","('H2R', 'x')","('H2R', 'y')","('H2R', 'likelihood')","('H1L', 'x')","('H1L', 'y')","('H1L', 'likelihood')","('H2L', 'x')","('H2L', 'y')","('H2L', 'likelihood')","('B1R', 'x')","('B1R', 'y')","('B1R', 'likelihood')","('B2R', 'x')","('B2R', 'y')","('B2R', 'likelihood')","('B3R', 'x')","('B3R', 'y')","('B3R', 'likelihood')","('B1L', 'x')","('B1L', 'y')","('B1L', 'likelihood')","('B2L', 'x')","('B2L', 'y')","('B2L', 'likelihood')","('B3L', 'x')","('B3L', 'y')","('B3L', 'likelihood')","('tail', 'x')","('tail', 'y')","('tail', 'likelihood')","('S2', 'x')","('S2', 'y')","('S2', 'likelihood')","('S1', 'x')","('S1', 'y')","('S1', 'likelihood')"
0,6.116254031528316,-2.152604873923175,0.9561262876120008,6.50691218157999,0.02374945746527753,0.9700832129303926,5.986828930757144,0.5304737132618899,0.9752240344589832,5.639494428447649,-0.7156705253783917,0.9737418001124023,2.1535840792853342,-3.7058328283638224,0.9819556508448648,4.233734612890839,1.778881530096849,0.9815117260989021,8.074262481888915,6.550242210005884,0.9333246650259479,2.20715792454406,10.909815536864702,0.9586771534419007,-2.3746230223080174,-1.3052005476941204,0.9887106153050799,6.808883351178473,-7.896728050215313,0.9718522634641278,4.1393392558710795,0.8596294544361264,0.9691272970767841,-1.4557126612445086,10.088073132084865,0.9395528321432393,5.854855788818892,6.089209936802684,0.9784192283818405,467.10996000335626,282.45329666968786,0.9860872341916452
19,47.72272782360049,-76.00871135519563,0.9814205705690727,55.67809004749326,-62.96367450412229,0.9926973401213721,57.74774674888995,-48.92490246999178,0.9940746606682702,32.18327562071437,-70.35873562655003,0.9890301167536125,10.271072717021694,-63.65375291014747,0.9929119571507405,60.901917382109936,-6.719337024277059,0.9932243386618524,37.460324294275516,71.00637438657472,0.9707294599615413,-16.344272750744718,96.52067922688217,0.9908753041740802,-37.287189950188285,-37.329434346809656,0.9941505695418488,-77.40598280652821,40.453900289192475,0.9673411087166491,-59.47256535591839,85.9813391047416,0.985657665369322,-45.26466841663388,104.41353640110373,0.9849799755665896,-15.492852080640178,55.427342531492386,0.9772511390473345,577.8131265983307,300.46566843814986,0.9883569174533268
23,-118.56982590010946,34.5661224437551,0.9354073262610142,-112.52822144675592,23.73043049455254,0.9500743597039679,-97.84939817455708,7.522759170893815,0.9610668645368368,-102.54835947768949,43.65681045315277,0.9552852269880014,-80.71662606334235,42.36194798618696,0.96275618545252,-51.121049203013925,-17.34550562854061,0.9814157678052713,18.353193671782435,-62.01359279686806,0.9028363878975547,82.88999150714604,-70.13690749615854,0.9214166883043768,-15.487023376175575,48.96786636424856,0.9957615916762872,88.69206093159897,5.260374656785722,0.881410971213291,117.50728256442535,-63.421550497624544,0.9150307912962131,105.34943747859431,-82.66401961629424,0.6987933116784028,59.19837459907713,-21.956689626684685,0.9913441982314485,484.98696212406975,289.8955368837474,0.9949687620474829
25,-133.74205202849015,-46.81484784665315,0.9237282112888668,-107.44963604470958,-48.53721862461256,0.9921594992927883,-84.20886190663214,-47.838525573067045,0.9924028811247453,-125.2876589567765,-30.451805579144022,0.9907166154488273,-110.29569781759511,-16.35738007918648,0.993094583697941,-14.3391553795856,-42.64762128747028,0.986107543758724,118.63353457243547,14.953709345278533,0.9942397589268892,127.96547267747962,74.90868649690047,0.9965082816455675,-64.10446286408798,14.055617091966713,0.9973138182059579,31.517202360733705,78.77450243079144,0.9801732612692792,82.39444686226223,92.92761787746264,0.9957095223924388,115.42332286005434,97.56987941576087,0.9847174597823102,79.151123046875,41.614031451681385,0.9982363970383353,376.6148859438689,133.58030063795007,0.9973385997440504
56,-130.08409248514377,5.454095718708445,0.9972835246552813,-112.77864031419686,-8.095611896920714,0.9940505294089622,-87.94854227701823,-16.693426578602892,0.9971406425990111,-112.00784258470468,16.136018685415284,0.9905581901259456,-87.7600846527316,22.212162748296212,0.9967031297108806,-28.86624556737589,-32.972295882854056,0.9939059192407216,100.89915249871869,-31.85102464121284,0.9688370358859394,134.81660569644143,20.799321600731385,0.981164813675779,-34.64664421352089,35.947512687520785,0.9992436559487742,55.87638400463347,56.69126058808456,0.9927200784919955,107.67805199589289,49.44318449412678,0.9933921863846745,140.94579396349317,43.795506903465764,0.9957585913915161,81.09144548997811,13.039622962897555,0.9932496281380349,480.6411770218653,307.8783915634696,0.9947591939716475
68,74.09807539408186,70.59508851988126,0.9897936230475923,62.92964604470582,68.52517470638308,0.9955647495468106,48.51265628780939,60.5131859568368,0.9972189171651823,86.77099933455476,60.756986904988246,0.9925296654743431,90.05568688316683,42.915676690835866,0.9958422120693511,-7.323273717829612,41.37818753402845,0.957162560351127,-74.7520734398766,24.37689620836646,0.981937300051208,-113.85613345255894,-24.72986297269838,0.9788362249336412,68.44526604846516,-9.768235940848832,0.9849011230785235,-36.630615166858234,-67.37701456525684,0.9837793051141553,-94.56393527140659,-56.81806015757333,0.9708122124450397,-131.66228161026947,-43.23309123621578,0.9621207487266675,-52.91450682783549,-20.494787503132777,0.9521083719698729,483.55031214351146,340.8608258002627,0.9615511659499818
71,85.75384961377394,-83.04470800279498,0.9297648743466214,90.4930920300183,-60.11702515198304,0.9492987566166096,84.33877261050112,-40.55614069345836,0.9582870747591998,60.062463708826016,-76.81684591963484,0.9489347980366097,29.873882671734233,-67.04468959086651,0.9558887229309426,60.88939879821228,7.224921355376371,0.983947758739059,-2.82538281689893,73.70975583738034,0.9844349289799595,-60.90943180118595,86.93704842232368,0.9907146818466015,-26.71631519214527,-39.23649408151439,0.987583589983416,-91.6731677356067,9.884375907279349,0.9891927628903776,-96.83749582101633,60.04130430479307,0.9872934176578178,-87.37561832462345,89.8074541521502,0.9898933003077636,-44.64412737322283,46.478431907860006,0.9973457858369157,611.0395590292441,251.65190481924796,0.9863575565385388
76,30.150827801416792,-94.60244933385698,0.9581866907694984,43.77281479608445,-77.16736178927951,0.9924555274229201,51.48981100415427,-61.07892275613452,0.9968837225247943,15.14678180028522,-82.31757427397228,0.9854514636690654,-2.8647741892981133,-70.05560487414164,0.9972683016269926,60.68681311228919,-11.537938859727651,0.9952928452264695,-13.290207877991692,79.73434460352338,0.9712624512021504,-79.83028617737786,77.51003260839553,0.9741435401023381,-36.38241044301835,-35.85077152554951,0.9994388908620865,-82.60453990149118,-0.6462167406839011,0.9925928967339652,-108.68099309527685,41.56354486374629,0.9784093182238321,-118.88739437527127,67.76084415496342,0.9890948536377104,-38.080377972315226,45.42107500348773,0.9653952765086341,538.3677060566251,326.13629114060177,0.9863152068758768
80,133.86180575173395,35.125117504091335,0.9887861489803714,112.0255910060055,41.238631935785534,0.9835074683674553,83.6521762933517,39.75675035890498,0.977161917751864,127.38734957345406,20.56647738792058,0.9907246503300797,111.0180970760355,6.978088017413741,0.9931438413641399,22.048054588108585,39.413517978125974,0.9579213166474702,-96.43594737064808,13.752693499710196,0.9547441062933192,-134.58566405945587,-28.279871533933722,0.9669508837404989,57.709692063177016,-25.49199387319665,0.9894484908800767,-46.88962187731355,-69.19993087121674,0.9656087784398524,-110.70261308855547,-60.51462253370784,0.9778660484531574,-143.54533249243835,-52.3013631387839,0.9648338922687302,-72.48670757797888,-24.8684963311935,0.9517121932601691,488.3807764980858,326.60514873399995,0.9368523366730707
81,118.42464128629429,-27.244407293364763,0.9897763067343104,111.7599732406496,-12.218258474755476,0.9872646535944751,101.84100053441806,-1.8859770166592305,0.9863252031990862,105.09522013025959,-31.666202935646837,0.9889727385025325,85.53112889087106,-33.55535396065299,0.983056828262299,51.76945147176427,32.272116593488555,0.9859826775986379,-73.84153062715305,30.801085104153856,0.9372578016885622,-117.68577455535649,-13.223585414135549,0.9522154270194647,34.93730512003261,-36.89358941025621,0.9956159906124505,-37.92983335960568,-60.49816624198373,0.9703863781737531,-95.64279006597565,-45.24261835053211,0.9554989046937837,-124.92293037955217,-38.98411740280512,0.950709916005923,-60.12784666526974,-8.020690677672857,0.941414146207449,402.3424408679872,295.1713618481253,0.9630295615496598
