cluster_label,"('nose', 'x')","('nose', 'y')","('nose', 'likelihood')","('H1R', 'x')","('H1R', 'y')","('H1R', 'likelihood')","('H2R', 'x')","('H2R', 'y')","('H2R', 'likelihood')","('H1L', 'x')","('H1L', 'y')","('H1L', 'likelihood')","('H2L', 'x')","('H2L', 'y')","('H2L', 'likelihood')","('B1R', 'x')","('B1R', 'y')","('B1R', 'likelihood')","('B2R', 'x')","('B2R', 'y')","('B2R', 'likelihood')","('B3R', 'x')","('B3R', 'y')","('B3R', 'likelihood')","('B1L', 'x')","('B1L', 'y')","('B1L', 'likelihood')","('B2L', 'x')","('B2L', 'y')","('B2L', 'likelihood')","('B3L', 'x')","('B3L', 'y')","('B3L', 'likelihood')","('tail', 'x')","('tail', 'y')","('tail', 'likelihood')","('S2', 'x')","('S2', 'y')","('S2', 'likelihood')","('S1', 'x')","('S1', 'y')","('S1', 'likelihood')"
0,82.01428463286506,-45.27621205175962,0.999536884737811,77.52547371321131,-27.909140747862978,0.999328346663813,68.56947621078349,-13.377159642377014,0.9984059441067513,65.98929787035996,-48.8670792163856,0.9994899025653422,48.5273333604349,-52.41305057900735,0.9995120270575132,35.89937355168897,30.06251825958989,0.9994606444256204,-28.041920932635307,90.98781074707938,0.996795894097751,-67.9988350664751,85.05976539286259,0.7826492290992242,-14.281782160884596,-50.37632575946305,0.999640738145761,-98.22374033175947,-23.513428937526275,0.9958945694681886,-100.53451470143277,61.89004604360833,0.8995636111066603,-110.24562013304079,64.60634846590004,0.7122062901950723,-57.3188479959633,27.151431138528753,0.9964128797925691,280.4869935950454,340.31540771937324,0.9997904061828783
4,114.02663943232324,-9.023901175479496,0.99680637659467,98.47995220884987,8.434262139456614,0.9980244365881901,79.36000240092375,19.205617729498414,0.9989399786810486,96.4429562627053,-20.92519798570749,0.998176247793801,75.95010640669842,-31.45438416150151,0.9982475212642125,21.932415242097814,43.926898391879334,0.9994467805538859,-73.84492461535396,52.43643252703608,0.9889246529462387,-123.13987148051359,19.557623357188945,0.8287419749005717,16.281812901399572,-54.700059326327576,0.9997967294588381,-59.25216818828972,-65.6169486143151,0.9977108860502437,-137.92079166490205,-17.471499014873896,0.39424954484007796,-140.25072218447315,-2.8207269979982947,0.5715645298513831,-63.447287150791716,-5.644016207480914,0.9983227744090314,283.4321387154715,425.58434897052996,0.9993754198052445
24,114.08361913595989,17.64652519469049,0.9927175906813068,94.52749249889594,28.622788204508982,0.9936121388985093,74.62414220336136,33.64154674748706,0.9951103969364409,102.4338814316282,3.5707270385353427,0.9942535758018494,84.53083538857236,-10.444626802092138,0.997069895647134,17.237169302193216,45.89472397725294,0.999590314877261,-74.74333511644109,48.17984382969558,0.9974374839454699,-120.85088017943558,15.107638656713403,0.9508823759996208,26.959196540200786,-52.19372801568098,0.9990977811965214,-54.555212324591956,-66.99715846359351,0.9979464350991948,-123.53290164242884,-29.12690506467394,0.5726367783774237,-134.96090163698622,-11.616318283567,0.7666632702016527,-66.50899627102409,-7.624906357686231,0.9986293828411467,287.52547537445264,418.5744543865228,0.9996540770409214
35,-81.37646145792402,44.80825575427896,0.9782905298224568,-79.93160252317169,31.762614774986133,0.9761956536910943,-73.4199377658099,18.250321089163332,0.9775187470151122,-67.35125398353712,46.61619434695272,0.9845742861900104,-53.01447535407614,42.13946149476181,0.9895847291636044,-44.230766341531066,-14.295002412513869,0.9859597958051242,68.99005569367719,-49.264752720940045,0.973608482518845,114.48514019667044,-17.534291600334576,0.9883202813433473,-10.633791410006008,37.3620426245695,0.9981773414555386,65.73002642569459,38.474544592863005,0.9875384761384253,108.4507463443914,16.907771048461193,0.9937606506799099,133.13934100450143,3.061070459128837,0.9896924340513331,64.75386562008829,-7.545405551526674,0.9918693975936732,289.00674501678645,346.5650962965023,0.993113218679936
52,102.41430454499732,28.758673704744922,0.9987393945071831,87.66526486638278,33.83680047293078,0.9986436704709295,70.79860494065183,34.414187451800565,0.9990524483341005,95.12040297872518,16.680289043377396,0.9987710425270474,83.40597442495977,3.296000894047161,0.9988519416346571,18.347153561309682,39.4464147019284,0.9992802012631822,-81.03143042044579,48.345873100051556,0.9922300364838138,-125.8947138970502,24.49283596579097,0.9943845747878112,28.576451903249065,-37.03575227598264,0.9940533865674882,-92.15243078403718,-46.07360265183346,0.982246400076944,-130.74262934999916,-10.038286135432037,0.9850638529261806,-148.76298326484124,9.329530707756337,0.9870333874941896,-76.42658302405361,0.6270486397804605,0.9958777719301215,444.17796437013817,320.41147063423125,0.9891869699494521
54,102.67551200723351,-4.912768556081177,0.9791676041850964,91.50241522102118,8.617858165987856,0.9889003355094934,74.27542069660099,17.562373306656692,0.9957993461095217,89.58105178864865,-14.15974518252315,0.9862289963161771,72.61996447218735,-24.94786476591186,0.9927586447719742,16.082403194929217,39.28218628120822,0.9993323683738708,-80.72908465996665,55.75754929385256,0.9968814518854862,-132.31718868502495,3.8000067947801828,0.9933360685635211,13.931229752638146,-52.336247394378596,0.9996361789723279,-70.5357351601746,-60.66259961536384,0.9974435896365776,-122.15177165690444,-32.33380670089562,0.9956080998159899,-147.48946810664614,-20.643406479741934,0.9927642043672176,-68.37502984861243,-3.891240814782383,0.9985788593959211,353.3896569110655,334.88321516956813,0.9989196627025564
57,-35.7080454918646,24.43411183511057,0.9716445230668591,-33.368225885206655,16.767422436129657,0.9662561695421895,-31.344389884702622,7.649905641617307,0.9687297180775674,-29.32303511096585,23.349663076093123,0.9737481163394066,-22.132022980720766,18.50445655084425,0.9750612576161661,-20.133966064453126,-7.571789427726499,0.9897813927742742,23.66475692256805,2.6732510720529876,0.9092420349198003,35.999547946068546,19.83722381591797,0.9792326746448394,-7.582209236391128,20.4204104515814,0.9973461066522906,9.002978417181199,28.928353438838837,0.9822756578845363,24.730824525894658,30.343167951030114,0.9934345799107706,35.30277247275076,27.157391332810924,0.984904448832235,20.376129248834427,10.018887082992066,0.9979880502147059,348.5002940516318,270.3411920362903,0.9958739672937701
65,-6.053469590737791,-105.33381998706871,0.9253692137943187,14.482470015404926,-95.89618668589793,0.9384914111923164,27.540825857243064,-82.4558884006151,0.9880204788396056,-13.13985024035817,-91.02510607578385,0.9804312057898078,-20.97951958884656,-76.91034204187528,0.9968660012097426,54.68056369835222,-34.11400139499718,0.9948137373151914,-23.405167485626656,96.09638735274194,0.9865047469945021,-83.44019081223179,85.80435024852484,0.9837658128268282,-36.510982782068396,-37.38490698371135,0.9954707614133056,-77.68761100231761,-1.350119308686595,0.9805944538872007,-100.5346219774703,52.22979795429069,0.9913166303869704,-112.25805932703153,72.6917458655129,0.9959155468034072,-41.19325954813353,50.709773909877725,0.9794023293004909,452.8008786053725,213.8453791981012,0.990207099158999
66,99.25515858448337,-51.748472868091,0.9982153386095144,93.98820083506787,-29.2418028559998,0.9987668686539587,82.0796849605811,-11.718431848679147,0.9996678537695948,79.4659786920478,-53.84544595314638,0.9995077739666848,57.58054257135321,-55.39602315860943,0.9997346797128663,41.444950966939444,31.203744150426267,0.9993245775682212,-70.70138159981607,55.341577460295966,0.9833827375495521,-131.19599847723967,16.059284850628707,0.8840912647926025,3.8273429035270303,-56.463662920207,0.9998601535811041,-63.791252080541454,-61.7064039689781,0.9876604271631171,-114.02665838533945,-28.083194370687448,0.5816515103308824,-138.69818666555585,-19.73635363056712,0.5712934258210398,-66.60310129875684,-1.0285907383382755,0.9994038021477469,284.4855736502766,413.57163366610115,0.9995978235328284
86,103.15522888183595,-55.87705743312836,0.9832124841213227,98.31371744791667,-29.873209508260093,0.9889439423878987,81.53707712809246,-10.056361541748046,0.9958994710445404,80.80568776448568,-56.360416434605916,0.9864217154184978,51.800871276855474,-55.45296489715576,0.9921654846270879,43.298240966796875,27.131930694580074,0.997523668607076,-37.46767384847005,72.49049336751303,0.9871527997652689,-83.7835976155599,63.77716267903646,0.9972965359687805,-2.433205871582033,-49.28914006551107,0.9996167993545533,-82.43756001790365,-16.573343251546227,0.9986419892311096,-103.95886159261067,32.27232838948568,0.9989734395345052,-113.02999369303386,54.294459940592446,0.9972904535134633,-49.68863535563152,26.09959920247396,0.9995740493138631,339.5188047281901,404.33244537353517,0.9992637491226196
